trial,t,X1,X2,X3,X4,X5
2,0.2726008952112906,10,14,25,2,6
2,0.2762138528952422,10,14,25,2,8
2,0.27960812704829413,9,15,25,2,8
2,0.2835318447928328,8,16,25,2,8
2,0.2928194772417106,8,16,25,3,9
2,0.297531727239152,8,16,25,3,7
2,0.29897436682128137,8,16,25,3,9
2,0.31667890728685605,7,17,25,3,9
2,0.31791182589665307,7,17,25,3,7
2,0.31985258521276516,7,17,25,2,6
2,0.3295743401182981,7,17,25,2,4
2,0.33156889057296285,7,17,25,2,2
2,0.3527988498829938,6,18,25,2,2
2,0.35933212194601916,6,18,25,3,3
2,0.3772578965848239,6,18,25,4,4
2,0.37801669162388885,6,18,25,6,4
2,0.3787109316035431,7,17,25,6,4
2,0.3790432534581547,6,18,25,6,4
2,0.38400350429009045,5,19,25,6,4
2,0.3862236342347503,5,19,25,5,3
2,0.3871561756901883,5,19,25,5,5
2,0.390596729621077,6,18,25,5,5
2,0.39277119085222467,7,17,25,5,5
2,0.39802220624797635,7,17,25,7,5
2,0.40648071219287407,7,17,25,5,5
2,0.41280684268188383,7,17,25,4,4
2,0.4160547854892105,7,17,25,6,4
2,0.43213145124085356,7,17,25,5,3
2,0.43374123538608644,6,18,25,5,3
2,0.44156060572203887,6,18,25,4,2
2,0.4458822804443005,7,17,25,4,2
2,0.44782432351306617,7,17,25,5,3
2,0.4484827501228335,7,17,25,6,4
2,0.44918429569085827,8,16,25,6,4
2,0.4526145653320998,8,16,25,6,6
2,0.4552497370169124,8,16,25,6,8
2,0.4594155684174395,7,17,25,6,8
2,0.46548980781357696,8,16,25,6,8
2,0.4729058754217106,9,15,25,6,8
2,0.4743176012544667,10,14,25,6,8
2,0.47566073092201194,9,15,25,6,8
2,0.4791534242280179,9,15,25,5,7
2,0.48227194766795317,9,15,25,5,5
2,0.48338232307103,10,14,25,5,5
2,0.4845427222039857,11,13,25,5,5
2,0.49066169523105974,10,14,25,5,5
2,0.4969192020038211,10,14,25,3,5
2,0.5112536668627459,10,14,25,2,4
2,0.5134559824215601,9,15,25,2,4
2,0.515277043029766,9,15,25,2,6
2,0.5236555190294484,8,16,25,2,6
2,0.5372556394433082,7,17,25,2,6
2,0.5494899111530687,7,17,25,1,5
2,0.5506341654668914,7,17,25,2,6
2,0.5534679074035885,7,17,25,2,8
2,0.576088505188856,8,16,25,2,8
2,0.5801087844887641,7,17,25,2,8
2,0.5873466821061999,7,17,25,2,6
2,0.5907854468048207,7,17,25,3,7
2,0.599243025642517,8,16,25,3,7
2,0.6037323893110672,7,17,25,3,7
2,0.6048543118622238,7,17,25,4,8
2,0.6138074564113014,6,18,25,4,8
2,0.6225944656549245,7,17,25,4,8
2,0.623227662150329,7,17,25,5,9
2,0.6246167535426593,8,16,25,5,9
2,0.6278808880070609,8,16,25,6,10
2,0.6354366306196406,8,16,25,6,8
2,0.6387097067641462,8,16,25,6,6
2,0.6478510321817852,8,16,25,7,7
2,0.6497319961459387,8,16,25,8,8
2,0.6497829885070044,9,15,25,8,8
2,0.6522340251594705,9,15,25,8,6
2,0.6549075943846205,9,15,25,7,5
2,0.6573291425005563,10,14,25,7,5
2,0.6643946363396994,10,14,25,6,4
2,0.6856386966207313,11,13,25,6,4
2,0.6884782462621339,11,13,25,5,3
2,0.6915963450250886,12,12,25,5,3
2,0.6995222349254625,13,11,25,5,3
2,0.7071314849858543,13,11,25,4,2
2,0.714801323217669,13,11,25,2,2
2,0.7170147323560148,14,10,25,2,2
2,0.7209145444155856,14,10,25,0,2
2,0.7239660016155478,13,11,25,0,2
2,0.7547390464357788,12,12,25,0,2
2,0.758964930315412,12,12,25,2,2
2,0.7645132176441636,11,13,25,2,2
2,0.7806916667485626,11,13,25,4,2
2,0.7857869037534981,12,12,25,4,2
2,0.8075191806216189,11,13,25,4,2
2,0.8106350289917197,11,13,25,4,0
2,0.8249917569548126,11,13,25,4,2
2,0.8288211640148251,12,12,25,4,2
2,0.8367190015326083,12,12,25,5,3
2,0.8445905815497559,12,12,25,4,2
2,0.8476479385086998,12,12,25,6,2
2,0.8492892573508759,13,11,25,6,2
2,0.8495512880246686,14,10,25,6,2
2,0.8591837497112365,14,10,25,4,2
2,0.8611944646209402,13,11,25,4,2
2,0.9056224533532082,14,10,25,4,2
2,0.9072389122192309,13,11,25,4,2
2,0.9191917177803178,13,11,25,4,4
2,0.9228814086386034,12,12,25,4,4
2,0.9246052217403001,12,12,25,2,4
2,0.9317409741563977,11,13,25,2,4
2,0.9382586791552046,11,13,25,1,3
2,0.9483052309813915,11,13,25,1,5
2,0.9506048161562235,12,12,25,1,5
2,0.9539446297167288,13,11,25,1,5
2,0.9601175578284721,12,12,25,1,5
2,0.9642217308056799,11,13,25,1,5
2,0.9713124591786974,12,12,25,1,5
2,0.9854708294267039,11,13,25,1,5
2,0.9895304755928872,11,13,25,3,5
2,0.9966871083303921,11,13,25,1,5
2,0.9984679775627879,11,13,25,0,4
2,1.0026271342902529,10,14,25,0,4
2,1.0077444316485846,10,14,25,0,6
2,1.0169459963734768,10,14,25,0,8
2,1.0183959280222632,10,14,25,0,10
2,1.0213238791849135,9,15,25,0,10
2,1.0249888067334394,9,15,25,0,8
2,1.0249976177008682,9,15,25,0,10
2,1.0261820827357486,8,16,25,0,10
2,1.0294454056869318,8,16,25,0,12
2,1.0339426406492853,7,17,25,0,12
2,1.0488225339537511,7,17,25,0,14
2,1.0515141838026183,7,17,25,0,12
2,1.0545170219319717,6,18,25,0,12
2,1.059220824058066,6,18,25,0,10
2,1.0642499771096283,6,18,25,0,8
2,1.0749160507499305,6,18,25,1,9
2,1.0780303716406887,7,17,25,1,9
2,1.0852451170261193,6,18,25,1,9
2,1.093083817354792,5,19,25,1,9
2,1.0934291848133941,5,19,25,1,7
2,1.1021215103596655,6,18,25,1,7
2,1.1113431476476903,5,19,25,1,7
2,1.1185276123739036,4,20,25,1,7
2,1.1253559876736852,4,20,25,1,9
2,1.1286983095267376,4,20,25,2,10
2,1.1313791336052668,5,19,25,2,10
2,1.1382292247408938,5,19,25,3,11
2,1.147349093578226,5,19,25,3,9
2,1.1504561915687765,5,19,25,4,10
2,1.1545861644493225,6,18,25,4,10
2,1.1548424621722835,7,17,25,4,10
2,1.1558693687085786,6,18,25,4,10
2,1.1561995938992924,5,19,25,4,10
2,1.1627813444307635,4,20,25,4,10
2,1.1704381416671106,4,20,25,3,9
2,1.1715150030495514,5,19,25,3,9
2,1.1740069139323133,5,19,25,3,11
2,1.17539069358877,6,18,25,3,11
2,1.178008593142894,5,19,25,3,11
2,1.1807798973920505,6,18,25,3,11
2,1.1845451860263168,5,19,25,3,11
2,1.1860580906498985,6,18,25,3,11
2,1.1880870228711842,7,17,25,3,11
2,1.1885119449717085,6,18,25,3,11
2,1.1919503808551872,6,18,25,3,9
2,1.1931085816226177,6,18,25,3,7
2,1.1947578454794219,7,17,25,3,7
2,1.1971099438770243,7,17,25,2,6
2,1.215321488753182,7,17,25,2,4
2,1.216500660832104,6,18,25,2,4
2,1.229081720715941,6,18,25,2,6
2,1.235697467953667,6,18,25,2,8
2,1.2372531835100873,6,18,25,3,9
2,1.2473251006310262,6,18,25,2,8
2,1.2482811296090666,5,19,25,2,8
2,1.2489812209932685,5,19,25,2,6
2,1.2545202803991775,4,20,25,2,6
2,1.267473568415522,4,20,25,1,5
2,1.2713479300700783,4,20,25,1,3
2,1.2772014107464904,4,20,25,1,5
2,1.285592870594649,4,20,25,3,5
2,1.2964138928283253,4,20,25,3,7
2,1.29715042192845,4,20,25,4,8
2,1.3074703451905514,3,21,25,4,8
2,1.308865600553328,3,21,25,5,9
2,1.3164400173677864,3,21,25,5,11
2,1.3257116773998905,3,21,25,5,9
2,1.3274952165618719,3,21,25,4,8
2,1.3316105364369202,3,21,25,3,7
2,1.34262642649537,4,20,25,3,7
2,1.3431155518915965,4,20,25,3,9
2,1.3457961927083353,5,19,25,3,9
2,1.350911612962636,4,20,25,3,9
2,1.3551089168941284,5,19,25,3,9
2,1.3557283033684704,6,18,25,3,9
2,1.3609301074162536,5,19,25,3,9
2,1.3622369651122213,5,19,25,4,10
2,1.3682860541543107,5,19,25,3,9
2,1.3839486175975628,5,19,25,3,11
2,1.3865602108844308,4,20,25,3,11
2,1.3872308380998302,5,19,25,3,11
2,1.388135397747821,6,18,25,3,11
2,1.3944998754180393,5,19,25,3,11
2,1.3963353824090767,4,20,25,3,11
2,1.3990814671100833,4,20,25,3,9
2,1.4026809361701007,4,20,25,3,11
2,1.403619438873779,5,19,25,3,11
2,1.4040864440980796,5,19,25,3,9
2,1.407819720438117,4,20,25,3,9
2,1.4172167808802008,3,21,25,3,9
2,1.4238570905150243,3,21,25,3,7
2,1.4262396437028562,3,21,25,3,9
2,1.429974614756603,4,20,25,3,9
2,1.43191745744498,5,19,25,3,9
2,1.4462962309357832,4,20,25,3,9
2,1.4504135597947907,4,20,25,3,7
2,1.4590925101827865,3,21,25,3,7
2,1.4625296127324683,4,20,25,3,7
2,1.4646055498704253,4,20,25,3,5
2,1.4656331750377891,3,21,25,3,5
2,1.4706417646807344,4,20,25,3,5
2,1.4767089398174713,5,19,25,3,5
2,1.4781687254807108,4,20,25,3,5
2,1.4799329447791627,5,19,25,3,5
2,1.4841215166172117,5,19,25,4,6
2,1.4957581517050549,5,19,25,4,4
2,1.4957721778126782,5,19,25,4,6
2,1.5006897816644051,5,19,25,4,8
2,1.5036731129941279,5,19,25,4,10
2,1.5068442630608365,5,19,25,4,12
2,1.5236209935599263,6,18,25,4,12
2,1.5254823037105703,7,17,25,4,12
2,1.5314414666069442,6,18,25,4,12
2,1.5349314828689893,6,18,25,4,10
2,1.5437241826748556,7,17,25,4,10
2,1.5540655844217752,7,17,25,3,9
2,1.5572732158410683,7,17,25,3,7
2,1.5603805312751804,7,17,25,2,6
2,1.5665246008256706,6,18,25,2,6
2,1.5901235886024516,6,18,25,2,4
2,1.5966601759801893,7,17,25,2,4
2,1.6033054507718405,7,17,25,3,5
2,1.6184203901276277,7,17,25,3,7
2,1.6208884655978941,6,18,25,3,7
2,1.6383526323797488,5,19,25,3,7
2,1.645844344765559,5,19,25,3,9
2,1.6476985405873432,5,19,25,4,10
2,1.6483663681675451,5,19,25,5,11
2,1.648856918414894,6,18,25,5,11
2,1.6491535527485484,6,18,25,5,13
2,1.654718138419347,6,18,25,5,11
2,1.6563169272451679,6,18,25,6,12
2,1.6567440365840636,6,18,25,4,12
2,1.6599931650858595,7,17,25,4,12
2,1.6693088867048789,6,18,25,4,12
2,1.6743736572369625,6,18,25,4,10
2,1.6858074847273197,7,17,25,4,10
2,1.6864513415561773,7,17,25,3,9
2,1.6906500069665433,6,18,25,3,9
2,1.6913481983866043,7,17,25,3,9
2,1.6922020389847705,6,18,25,3,9
2,1.6954855353027563,7,17,25,3,9
2,1.700434587411904,7,17,25,4,10
2,1.7025939006621051,7,17,25,4,12
2,1.7037651010410244,7,17,25,4,10
2,1.7058778012098512,6,18,25,4,10
2,1.7074189905059038,7,17,25,4,10
2,1.7152089651679163,7,17,25,5,11
2,1.7165200152562368,6,18,25,5,11
2,1.7187963900597885,6,18,25,5,9
2,1.7207715470265244,7,17,25,5,9
2,1.7264949962010123,7,17,25,4,8
2,1.7319637571799047,7,17,25,4,6
2,1.73252541780533,7,17,25,5,7
2,1.7361567285396102,7,17,25,4,6
2,1.7399098315048307,6,18,25,4,6
2,1.745837826825093,5,19,25,4,6
2,1.7517106293845723,4,20,25,4,6
2,1.7543185583751055,4,20,25,5,7
2,1.7641423877353737,4,20,25,5,5
2,1.7644645499968596,4,20,25,5,7
2,1.7669295460246504,4,20,25,5,5
2,1.7836855872661028,4,20,25,6,6
2,1.8006514715729791,4,20,25,5,5
2,1.803985021030237,5,19,25,5,5
2,1.8052003063174489,6,18,25,5,5
2,1.8085654102692752,6,18,25,6,6
2,1.815654017988991,7,17,25,6,6
2,1.8246332255046147,7,17,25,6,4
2,1.82485741295451,7,17,25,5,3
2,1.830536606441573,8,16,25,5,3
2,1.8313917244470463,9,15,25,5,3
2,1.8356956153594315,10,14,25,5,3
2,1.8452983270463066,10,14,25,6,4
2,1.8475238580429538,10,14,25,6,6
2,1.848954320264234,9,15,25,6,6
2,1.84951301702567,9,15,25,7,7
2,1.8574817386821711,10,14,25,7,7
2,1.860681827205939,11,13,25,7,7
2,1.8609426212094087,12,12,25,7,7
2,1.8632395057988895,12,12,25,7,5
2,1.8636998756608285,13,11,25,7,5
2,1.867131535781937,13,11,25,5,5
2,1.8686859167060872,14,10,25,5,5
2,1.8692504775559018,13,11,25,5,5
2,1.8725267536986798,14,10,25,5,5
2,1.8845591233733217,14,10,25,5,3
2,1.8881436925545854,14,10,25,3,3
2,1.9002435712965782,14,10,25,3,5
2,1.9033065081831724,15,9,25,3,5
2,1.9056097567550834,15,9,25,2,4
2,1.9175004554470834,15,9,25,3,5
2,1.9178915781660422,15,9,25,2,4
2,1.929022368322826,14,10,25,2,4
2,1.933797050219786,14,10,25,4,4
2,1.9373763250681004,13,11,25,4,4
2,1.9395360561479495,13,11,25,4,6
2,1.9482643762659135,13,11,25,3,5
2,1.9538425371656116,12,12,25,3,5
2,1.967910313897168,11,13,25,3,5
2,1.9798971168241566,11,13,25,2,4
2,1.999775477513875,11,13,25,4,4
2,2.0019590313904607,10,14,25,4,4
2,2.005347663629744,11,13,25,4,4
2,2.007693531105925,10,14,25,4,4
2,2.0081260919966857,11,13,25,4,4
2,2.01079316418278,11,13,25,4,6
2,2.0121398621486164,10,14,25,4,6
2,2.016228457929093,10,14,25,3,5
2,2.019603589058876,11,13,25,3,5
2,2.023655540148591,10,14,25,3,5
2,2.024323590362629,9,15,25,3,5
2,2.037251944797194,8,16,25,3,5
2,2.0515548572197018,7,17,25,3,5
2,2.057030064686585,8,16,25,3,5
2,2.060343448750243,8,16,25,3,7
2,2.06059895308997,8,16,25,3,9
2,2.086622871556395,7,17,25,3,9
2,2.0882667312508945,6,18,25,3,9
2,2.107634941151542,5,19,25,3,9
2,2.1106956968311272,4,20,25,3,9
2,2.129915544954157,4,20,25,2,8
2,2.1381386074327535,4,20,25,1,7
2,2.1506875268279866,4,20,25,1,9
2,2.153479557795971,4,20,25,2,10
2,2.157719386269549,4,20,25,4,10
2,2.1597854937049954,5,19,25,4,10
2,2.1609614982799537,5,19,25,4,8
2,2.166455236869709,5,19,25,4,6
2,2.1838755522805786,6,18,25,4,6
2,2.184673458862217,6,18,25,3,5
2,2.1894449177630957,6,18,25,4,6
2,2.1948705148363334,7,17,25,4,6
2,2.196666193354987,8,16,25,4,6
2,2.1981820725845775,8,16,25,3,5
2,2.1993410102559037,7,17,25,3,5
2,2.210484328670404,8,16,25,3,5
2,2.211350360357331,7,17,25,3,5
2,2.2212483307471946,8,16,25,3,5
2,2.2299463154270738,7,17,25,3,5
2,2.231272782513436,7,17,25,2,4
2,2.239149734041464,7,17,25,2,6
2,2.2459093211265397,6,18,25,2,6
2,2.2521957162492203,6,18,25,3,7
2,2.259736738260982,6,18,25,2,6
2,2.2646575792115904,5,19,25,2,6
2,2.26647385682512,4,20,25,2,6
2,2.273001860758566,5,19,25,2,6
2,2.2770287845262125,5,19,25,1,5
2,2.286632458152363,5,19,25,1,7
2,2.297864285258665,4,20,25,1,7
2,2.3048266543828455,3,21,25,1,7
2,2.316851148091138,3,21,25,1,5
2,2.3313484464177727,3,21,25,1,7
2,2.3366333564582016,3,21,25,2,8
2,2.3400869794135395,4,20,25,2,8
2,2.340533396096469,4,20,25,2,6
2,2.3502726067160906,5,19,25,2,6
2,2.3534149274138643,5,19,25,4,6
2,2.358703929403653,6,18,25,4,6
2,2.359112234950957,7,17,25,4,6
2,2.363389527151092,6,18,25,4,6
2,2.3824571387383227,7,17,25,4,6
2,2.3829874104716855,6,18,25,4,6
2,2.390617804568925,5,19,25,4,6
2,2.3913165740826097,6,18,25,4,6
2,2.397647466228646,7,17,25,4,6
2,2.407014297080993,8,16,25,4,6
2,2.4075696177393624,7,17,25,4,6
2,2.408115825617508,8,16,25,4,6
2,2.4145417040707695,8,16,25,5,7
2,2.4162463362181463,9,15,25,5,7
2,2.424007952411264,10,14,25,5,7
2,2.4264410940361985,11,13,25,5,7
2,2.4287120190757787,10,14,25,5,7
2,2.437658240421944,9,15,25,5,7
2,2.445302550518251,9,15,25,7,7
2,2.449438499000065,9,15,25,6,6
2,2.4518596378047146,9,15,25,5,5
2,2.4545065691244456,8,16,25,5,5
2,2.45775828115588,9,15,25,5,5
2,2.4606851940093493,8,16,25,5,5
2,2.469034656754311,7,17,25,5,5
2,2.471292138457769,6,18,25,5,5
2,2.4763503062251777,7,17,25,5,5
2,2.4928921293522563,7,17,25,4,4
2,2.5044966215687503,7,17,25,5,5
2,2.504731488660545,8,16,25,5,5
2,2.507476381238927,8,16,25,3,5
2,2.5123927449071384,9,15,25,3,5
2,2.5142091179162924,10,14,25,3,5
2,2.5142904938337503,11,13,25,3,5
2,2.514802479073781,11,13,25,3,7
2,2.515280052664729,11,13,25,5,7
2,2.5183933829129286,11,13,25,5,5
2,2.5248719247472065,10,14,25,5,5
2,2.5285352277548374,11,13,25,5,5
2,2.533156070013005,12,12,25,5,5
2,2.535103496571851,12,12,25,7,5
2,2.5356105045728126,12,12,25,5,5
2,2.5381243472040884,11,13,25,5,5
2,2.5396223402907103,12,12,25,5,5
2,2.542838941340559,13,11,25,5,5
2,2.5459627885690894,13,11,25,5,3
2,2.550455224728316,12,12,25,5,3
2,2.5506319956840438,13,11,25,5,3
2,2.5519508847776384,13,11,25,6,4
2,2.561078963114451,13,11,25,4,4
2,2.5643883657270696,14,10,25,4,4
2,2.565717916633905,13,11,25,4,4
2,2.5711075211563497,14,10,25,4,4
2,2.572924966578094,14,10,25,6,4
2,2.5740402100107262,14,10,25,8,4
2,2.5754319780771997,14,10,25,10,4
2,2.578759863394239,13,11,25,10,4
2,2.5802882920168897,14,10,25,10,4
2,2.5848917698830602,14,10,25,8,4
2,2.589690883813355,14,10,25,6,4
2,2.606184092498358,13,11,25,6,4
2,2.6105061818209836,12,12,25,6,4
2,2.6109918905039584,12,12,25,7,5
2,2.6167519026626214,13,11,25,7,5
2,2.617045113283073,14,10,25,7,5
2,2.6178213395664316,13,11,25,7,5
2,2.6336193017794916,13,11,25,6,4
2,2.6373301000290024,14,10,25,6,4
2,2.6395957959400365,14,10,25,5,3
2,2.64194389717001,15,9,25,5,3
2,2.646252308554085,14,10,25,5,3
2,2.6542388074638663,15,9,25,5,3
2,2.659853097735057,16,8,25,5,3
2,2.6664973860083654,16,8,25,5,5
2,2.6718923347554964,17,7,25,5,5
2,2.675367434995257,16,8,25,5,5
2,2.6816120782809216,17,7,25,5,5
2,2.6816575115169092,17,7,25,7,5
2,2.6838798776367376,16,8,25,7,5
2,2.684084919926941,16,8,25,7,7
2,2.6860012922396543,15,9,25,7,7
2,2.689188876806498,15,9,25,7,9
2,2.69033844836839,16,8,25,7,9
2,2.690459520475575,16,8,25,8,10
2,2.6920353198631695,16,8,25,7,9
2,2.694646588277849,16,8,25,6,8
2,2.6964972311931694,16,8,25,8,8
2,2.69944405117616,15,9,25,8,8
2,2.70313263484657,15,9,25,8,6
2,2.7043478782665926,15,9,25,8,4
2,2.7046570753540045,15,9,25,8,6
2,2.705894791359526,16,8,25,8,6
2,2.707222322940241,16,8,25,8,8
2,2.7083800367447917,16,8,25,7,7
2,2.708483802930624,15,9,25,7,7
2,2.7090721339940482,15,9,25,5,7
2,2.7090768897748405,15,9,25,5,9
2,2.7093962557268476,14,10,25,5,9
2,2.7101121068855627,14,10,25,3,9
2,2.711271113699533,13,11,25,3,9
2,2.7125439625232413,12,12,25,3,9
2,2.7132244096294635,12,12,25,2,8
2,2.7187074830643168,11,13,25,2,8
2,2.72382943884943,10,14,25,2,8
2,2.7346479379010487,10,14,25,4,8
2,2.7378894189946865,11,13,25,4,8
2,2.7599735135345838,11,13,25,4,6
2,2.765826797554796,10,14,25,4,6
2,2.769706791430206,9,15,25,4,6
2,2.7710460187265284,8,16,25,4,6
2,2.780955977439298,9,15,25,4,6
2,2.7820843293385353,9,15,25,4,8
2,2.7845110544580085,9,15,25,3,7
2,2.7846266438072558,9,15,25,2,6
2,2.790412531816152,8,16,25,2,6
2,2.802767062587855,8,16,25,2,8
2,2.812779041342417,8,16,25,3,9
2,2.8217832785603503,9,15,25,3,9
2,2.833445119465897,9,15,25,3,7
2,2.8392439183728206,9,15,25,4,8
2,2.84166902382235,9,15,25,3,7
2,2.84397151138656,10,14,25,3,7
2,2.8447198911858003,11,13,25,3,7
2,2.8456987311475026,10,14,25,3,7
2,2.8459582377519235,10,14,25,3,5
2,2.8479880087536764,11,13,25,3,5
2,2.8492207659937114,10,14,25,3,5
2,2.8566366135344134,9,15,25,3,5
2,2.8589930101524623,9,15,25,4,6
2,2.861688509206283,8,16,25,4,6
2,2.8623468998470005,8,16,25,6,6
2,2.8634149477201527,8,16,25,5,5
2,2.8638957808913554,7,17,25,5,5
2,2.864814630038732,8,16,25,5,5
2,2.8693205987264014,8,16,25,5,3
2,2.870159371008818,8,16,25,4,2
2,2.875047103810595,9,15,25,4,2
2,2.87655217059503,9,15,25,5,3
2,2.895546617130497,8,16,25,5,3
2,2.900356042051059,9,15,25,5,3
2,2.9018357583451087,10,14,25,5,3
2,2.908017761629216,11,13,25,5,3
2,2.912508623104858,11,13,25,5,5
2,2.9560292895159193,11,13,25,5,3
2,2.959007423767444,12,12,25,5,3
2,2.9789086868728494,12,12,25,5,5
2,2.979149253862134,11,13,25,5,5
2,2.9831221967290773,11,13,25,5,7
2,2.985083412391119,11,13,25,7,7
2,2.9853372861536234,10,14,25,7,7
2,2.9902226020546787,11,13,25,7,7
2,2.996008871275541,11,13,25,7,5
2,2.999162703002965,11,13,25,5,5
2,3.0022926732674025,10,14,25,5,5
2,3.013447987355756,9,15,25,5,5
2,3.0152480649821327,9,15,25,5,7
2,3.0181653587124244,10,14,25,5,7
2,3.021241322010093,11,13,25,5,7
2,3.0216288722458136,10,14,25,5,7
2,3.0216895486452957,10,14,25,5,9
2,3.0295397308429735,10,14,25,4,8
2,3.0305999962435557,10,14,25,4,6
2,3.0393504197497783,9,15,25,4,6
2,3.055600882022365,9,15,25,4,8
2,3.061911293231382,10,14,25,4,8
2,3.0691925857242066,10,14,25,4,6
2,3.0730435975837302,10,14,25,6,6
2,3.0735736509168468,11,13,25,6,6
2,3.078317502940533,12,12,25,6,6
2,3.0819401016211283,11,13,25,6,6
2,3.0826207022818966,10,14,25,6,6
2,3.0859872315885455,11,13,25,6,6
2,3.0906397172419497,11,13,25,6,4
2,3.0990197517661504,10,14,25,6,4
2,3.1049087315497346,9,15,25,6,4
2,3.1167443156083197,10,14,25,6,4
2,3.11992681846542,11,13,25,6,4
2,3.122849437724179,11,13,25,7,5
2,3.126742601335003,10,14,25,7,5
2,3.1290643689465116,10,14,25,6,4
2,3.1344469334776224,9,15,25,6,4
2,3.1344496958990185,10,14,25,6,4
2,3.134813945799849,11,13,25,6,4
2,3.1382262982331994,12,12,25,6,4
2,3.140067791693518,13,11,25,6,4
2,3.15533594845866,13,11,25,6,6
2,3.1583952505793067,13,11,25,6,8
2,3.162374949627545,12,12,25,6,8
2,3.1690925386794286,12,12,25,7,9
2,3.174679969980193,12,12,25,6,8
2,3.174710266886717,12,12,25,6,6
2,3.180030463074718,13,11,25,6,6
2,3.1864722225374935,13,11,25,4,6
2,3.1866280554745505,12,12,25,4,6
2,3.1870167098852153,12,12,25,6,6
2,3.193667692395525,12,12,25,5,5
2,3.19466431318432,13,11,25,5,5
2,3.201859967099492,13,11,25,4,4
2,3.218822932192456,12,12,25,4,4
2,3.21980815991241,11,13,25,4,4
2,3.2231570285475852,12,12,25,4,4
2,3.2237800234889993,11,13,25,4,4
2,3.2257917746646085,10,14,25,4,4
2,3.228438572529957,9,15,25,4,4
2,3.2353111242897206,10,14,25,4,4
2,3.2456824694262183,10,14,25,3,3
2,3.2474796252179967,11,13,25,3,3
2,3.2482403529503654,11,13,25,3,5
2,3.2491477154136974,10,14,25,3,5
2,3.2581431531672798,10,14,25,3,3
2,3.263588958056376,9,15,25,3,3
2,3.2695895784394673,10,14,25,3,3
2,3.27495601162878,10,14,25,3,5
2,3.282752193801632,9,15,25,3,5
2,3.282794852500438,8,16,25,3,5
2,3.2921507731315645,9,15,25,3,5
2,3.295605613858969,9,15,25,3,7
2,3.2993886724033348,10,14,25,3,7
2,3.302470434699954,10,14,25,5,7
2,3.30570106530537,10,14,25,5,5
2,3.307118299314685,9,15,25,5,5
2,3.311728303755799,10,14,25,5,5
2,3.3165721219380875,10,14,25,4,4
2,3.3210678862244576,11,13,25,4,4
2,3.3234837929562047,11,13,25,4,2
2,3.3240013331502896,12,12,25,4,2
2,3.3583359334279708,11,13,25,4,2
2,3.3641924821432463,11,13,25,4,4
2,3.36683349061977,10,14,25,4,4
2,3.370923553642959,9,15,25,4,4
2,3.39352589797593,10,14,25,4,4
2,3.394994557726573,11,13,25,4,4
2,3.3987353405409495,10,14,25,4,4
2,3.4026019834911225,9,15,25,4,4
2,3.402676112564902,8,16,25,4,4
2,3.403494434910642,8,16,25,3,3
2,3.4071954243243168,8,16,25,5,3
2,3.408185026769136,7,17,25,5,3
2,3.412950096767288,8,16,25,5,3
2,3.423031614828953,8,16,25,4,2
2,3.428018782536634,7,17,25,4,2
2,3.4352538524304768,6,18,25,4,2
2,3.452578676106317,6,18,25,4,4
2,3.456105345474917,6,18,25,4,6
2,3.458989177321173,5,19,25,4,6
2,3.473304094676939,6,18,25,4,6
2,3.480036104511488,7,17,25,4,6
2,3.482806503495142,6,18,25,4,6
2,3.4847135335097987,5,19,25,4,6
2,3.4922395767104786,6,18,25,4,6
2,3.501507623635582,6,18,25,4,8
2,3.502707535688594,6,18,25,3,7
2,3.50801941084762,5,19,25,3,7
2,3.5198091283140003,5,19,25,2,6
2,3.527665616615285,5,19,25,3,7
2,3.5294899683483343,6,18,25,3,7
2,3.532352775819211,6,18,25,5,7
2,3.533771921167052,7,17,25,5,7
2,3.5359004284245064,7,17,25,6,8
2,3.536039287803304,7,17,25,8,8
2,3.5384406777107285,7,17,25,9,9
2,3.539064986913026,7,17,25,8,8
2,3.542183423677382,7,17,25,7,7
2,3.543448643651195,6,18,25,7,7
2,3.5628533986589397,6,18,25,6,6
2,3.56359405348574,5,19,25,6,6
2,3.569019570185644,5,19,25,6,8
2,3.5699593441798543,6,18,25,6,8
2,3.5718265790721633,6,18,25,6,10
2,3.57184254303191,6,18,25,5,9
2,3.5718445915438424,6,18,25,6,10
2,3.5778659370908765,6,18,25,6,8
2,3.578194556564203,7,17,25,6,8
2,3.5783258034784935,8,16,25,6,8
2,3.579618655139865,9,15,25,6,8
2,3.5820953788301613,10,14,25,6,8
2,3.5858897078839016,11,13,25,6,8
2,3.586871848843714,10,14,25,6,8
2,3.5872166514664934,9,15,25,6,8
2,3.5879020841608544,9,15,25,8,8
2,3.5891679441223947,9,15,25,8,6
2,3.590698751605675,8,16,25,8,6
2,3.5924474715585957,9,15,25,8,6
2,3.600564581618832,9,15,25,7,5
2,3.6017438272362,9,15,25,6,4
2,3.603618313774053,9,15,25,7,5
2,3.6084975428294235,9,15,25,7,3
2,3.612524856845333,9,15,25,7,5
2,3.6156600544655855,10,14,25,7,5
2,3.622339717326938,10,14,25,7,7
2,3.6239300013783895,9,15,25,7,7
2,3.63332813210667,9,15,25,7,5
2,3.638155226273647,10,14,25,7,5
2,3.639573216334839,11,13,25,7,5
2,3.6396742681575756,10,14,25,7,5
2,3.6430611137730016,10,14,25,5,5
2,3.6505691561452442,10,14,25,4,4
2,3.6509914618242716,10,14,25,4,6
2,3.6566469292424686,11,13,25,4,6
2,3.6611354482811427,12,12,25,4,6
